番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
魔法禁书目录 第二季,9.1,45248658,4960055,2456728,11360,科幻|校园|战斗|热血,0
GOSICK,9.7,6577185,1561490,125002,18817,萌系|奇幻|日常|催泪,1
笨蛋，测验，召唤兽,9.7,27708282,1716621,911911,11098,奇幻|校园|恋爱|小说改,0
十二大战,7.7,44526397,1510692,559409,13681,小说改|热血|战斗,1
刺客守则,6.5,33885343,1478481,448743,20561,小说改|奇幻|战斗|魔法,1
博多豚骨拉面团,9.7,25729370,1457637,641137,27372,小说改,0
无头骑士异闻录,9.6,18210123,1695014,952202,7392,奇幻|日常|声控|小说改,0
变态王子与不笑猫,9.7,5154755,1358094,90852,11346,日常|恋爱|小说改,0
GAMERS电玩咖！,9.1,34498666,1339099,1131321,18555,小说改|校园|社团,0
被神捡到的男人,5.5,33555414,1328896,282102,20574,穿越|日常|小说改|架空,1
强风吹拂,9.9,32055960,1326853,515528,61536,运动|励志|小说改|热血,1
COP CRAFT,9.1,24501662,1315040,288653,29987,小说改|职场|奇幻|穿越,1
熊熊勇闯异世界,8.3,33790729,1299528,336265,15888,穿越|魔法|萌系|小说改,1
吹响吧！上低音号,9.8,28687514,1481909,673770,16665,音乐|校园|少女|励志,0
灰与幻想的格林姆迦尔,9.8,13818150,1291406,298974,28397,奇幻|战斗|小说改|励志,0
无限系统树,6.1,35944217,1247848,393336,14900,小说改|穿越|奇幻|战斗,1
不吉波普不笑,9.7,21537007,1231036,256121,20770,小说改|奇幻|校园|声控,1
时钟机关之星,8.2,26451884,1230905,479928,3545,小说改|科幻|架空,0
超人高中生们即便在异世界也能从容生存！,3.6,28745029,1227872,566557,100909,小说改|穿越|奇幻|冒险,1
零之使魔,9.3,10843057,1430833,319191,5648,奇幻|日常|战斗|恋爱,0
八男？别闹了！,5.4,44333587,1202042,733769,54645,小说改|穿越|奇幻|魔法,1
灼眼的夏娜,9.4,14744530,1340147,990188,4822,校园|战斗|热血|小说改,0
电波女与青春男,9.6,8558839,1178246,224615,7599,萌系|日常|小说改,0
我的妹妹不可能那么可爱 第二季,8.5,28735480,2351570,3947946,19332,日常|萌系|校园|小说改,0
加速世界,8.7,19009644,1240247,822893,6877,科幻|校园|战斗|热血,0
宝石商人理查德的谜鉴定,9.3,15338289,1087682,543091,12368,小说改|日常|推理|治愈,1
百炼霸王与圣约女武神,6.2,33012753,1082938,406730,11193,小说改|奇幻|战斗|架空,0
终物语,9.7,16161901,1210339,285782,3997,奇幻|小说改,1
恋爱随意链接,9.6,7142802,965907,279625,12654,日常|少女|校园|小说改,0
剧场版 中二病也要谈恋爱！ -Take On Me-,9.8,6176229,4400025,339977,32613,小说改|恋爱,1
Free!-Dive to the Future-,9.5,13161039,1619743,359717,5506,热血|社团|运动|小说改,1
神的记事本,9.3,7405606,917420,190846,4098,日常|小说改|推理,0
超自然9人组,9.1,14410358,909465,276941,4479,小说改|智斗|神魔,0
吹响吧！上低音号 第二季,9.9,5330099,1481910,160726,15970,日常|校园|励志|音乐,1
青春纪行 / 金色时光,9.5,13449516,882065,654560,10689,日常|小说改,0
不正经的魔术讲师与禁忌教典,9.2,13130940,870720,112883,7161,战斗|校园|奇幻|架空,1
凉宫春日的忧郁 2009,9.7,8503976,1177794,250607,9272,小说改|奇幻|校园|日常,1
吹响吧！上低音号～誓言的终章～,9.9,2747522,1481909,107263,17616,日常|校园|励志|音乐,1
三坪房间的侵略者！,9.6,10903418,831951,351113,7628,小说改|搞笑|校园|恋爱,0
弦音 -风舞高中弓道部-,9.5,12503705,822342,251557,9918,小说改|校园|社团|运动,1
来自新世界,9.6,8848039,815001,359216,10041,奇幻|科幻|架空|小说改,0
境界线上的地平线,9.3,10060718,864515,175552,2533,科幻|战斗|小说改|架空,0
昴宿七星,5.8,13617953,777090,235270,10807,小说改|催泪,1
只有我能进入的隐藏地下城,7.3,15971716,752995,216944,21039,小说改|冒险|架空,1
学生会的一己之见,9.8,6027103,804712,91729,6158,日常|校园|小说改,0
魔王學院的不適任者～史上最強的魔王始祖，轉生就讀子孫們的學校～（僅限台灣地區）,9.4,1783005,742632,55191,8357,小说改|奇幻,0
永生之酒,9.7,4578964,734393,106004,7614,时泪|奇幻|声控|小说改,0
笨蛋，测验，召唤兽2,9.7,12796929,1716621,262676,8996,奇幻|校园|小说改,0
圣女魔力无所不能,9.4,3919624,677312,33841,1883,小说改|穿越|少女,1
皇帝圣印战记,6.5,17219647,668693,324214,14257,小说改|奇幻|战斗|架空,0
吹响吧！上低音号～想要传达的旋律～,9.8,1080954,1481909,14595,3696,小说改|日常|校园|萌系,1
吹响吧！上低音号～欢迎来到北宇治高中吹奏乐部～,9.8,1048951,1481909,15235,3252,小说改|日常|萌系|校园,1
我的青春恋爱物语果然有问题。 第一季 OVA,9.7,9874290,5895949,159848,6528,小说改|恋爱|校园,0
重启咲良田,9.8,5078139,557543,76654,14918,小说改|日常|奇幻|校园,1
无头骑士异闻录×2 转,9.5,13038797,1695015,535344,2080,奇幻|日常|声控|小说改,0
奇诺之旅（2017）,9.8,4578362,604021,50648,5431,奇幻|小说改|架空|冒险,1
刀剑神域 Extra Edition,8.7,13098221,7188581,199922,4345,小说改|热血|战斗|科幻,0
爱书的下克上：为了成为图书管理员不择手段！ 第二部,9.6,6108114,577917,98116,7758,小说改|穿越|架空|励志,1
无头骑士异闻录×2 承,9.5,18142699,1695015,683243,2295,奇幻|日常|声控|小说改,0
全金属狂潮 Invisible Victory,9.7,9621966,718898,116293,8033,机战|战斗|时泪|小说改,0
零之使魔 双月骑士,9.2,13961417,1430833,784713,3160,奇幻|战斗|小说改|架空,0
爱书的下克上：为了成为图书管理员不择手段！,9.5,10254380,577917,164481,10700,小说改|穿越|架空|励志,1
池袋西口公园,7.2,4983553,462903,37428,4780,小说改|推理,1
狼与香辛料 第二季,9.8,4532780,1157104,197047,9440,奇幻|日常|治愈|小说改,0
Re：从零开始休息时间,9.3,44928757,8647480,232410,2882,小说改|架空|穿越|冒险,0
凉宫春日的忧郁 2006,9.7,2364368,1177794,23621,3213,时泪|奇幻|搞笑|科幻,1
只要長得可愛，即使是變態你也喜歡嗎？（僅限台灣地區）,9.3,1162791,445188,40607,3186,小说改|校园|恋爱,0
凉宫春日的消失,9.9,1635312,1177794,54039,11123,搞笑|奇幻|校园|日常,1
零之使魔F,9.3,20732213,1430833,655976,3321,奇幻|日常|战斗|小说改,0
异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,9.2,13250914,414522,143387,2651,小说改|美食|架空,0
企鹅公路,9.8,3400399,0,73143,10520,奇幻|动画|冒险|小说改,1
付丧神出租中,9.5,5541848,385941,56564,2426,小说改|治愈|神魔,0
人类衰退之后,9.8,2323172,384130,25623,3356,科幻|日常|小说改,0
奇幻☆怪盗,6.4,6543940,378885,68891,3355,小说改|奇幻|恋爱,1
RAIL WARS!-日本国有铁道公安队-,8.8,4728855,369614,84987,2328,小说改|职场,0
灼眼的夏娜III -Final-,9.4,6362325,1340147,412788,3135,战斗|热血|小说改|奇幻,0
灼眼的夏娜II -Second-,9.1,6218792,1340147,583514,1908,校园|战斗|热血|小说改,0
厨病激发男孩,9.6,5255886,350549,82389,5513,小说改|搞笑|日常|校园,1
萝球社！,9.3,3739419,368117,225713,1297,校园|萌系|运动|小说改,0
普通攻擊是全體二連擊，這樣的媽媽你喜歡嗎？（僅限台灣地區）,6.3,694356,330814,21487,2187,小说改|奇幻|穿越,0
便·当,9.4,6363650,324738,183853,2236,热血|战斗|校园|小说改,0
学生会的一己之见 Lv.2,9.8,3450406,804712,58983,3812,小说改|搞笑|日常|校园,0
未来都市No.6,9.5,2612010,315285,89994,4902,小说改|科幻,0
富豪刑警 Balance:UNLIMITED（僅限港澳台地區）,8.2,354959,299150,6898,925,小说改|搞笑|推理,0
魔术士欧菲流浪之旅 基姆拉克篇,7.2,2187754,323174,2863,338,小说改|奇幻|战斗|冒险,1
中二病也要谈恋爱！恋 SP,9.6,7625631,4400025,49034,1425,小说改|恋爱|校园,0
兄弟战争,9.5,5716589,328440,142230,1710,小说改|乙女,0
我的朋友很少 OAD,9.1,4008258,1305855,36398,600,小说改|社团|少女|日常,0
加速世界 Infinite Burst,8.7,4279188,1240246,131952,1022,小说改|恋爱|战斗|励志,1
2.43清阴高中男子排球社,8.7,2008088,268569,17323,1442,小说改|运动|社团|励志,1
十二国记,9.8,8151617,266682,167112,3820,时泪|奇幻|小说改|励志,0
斩首循环 蓝色学者与戏言跟班,9.5,2984194,262548,29700,2813,小说改|推理,0
中二病也要谈恋爱！Lite,9.6,4299350,4400025,71091,1871,小说改|恋爱|校园,0
OVERLORD Ⅲ SP,9.3,23475094,8682794,18243,1832,小说改|架空|穿越,0
编舟记,9.7,2724908,244504,47633,2348,励志|职场|小说改,0
全金属狂潮,9.5,2327624,718898,26085,1113,热血|科幻|小说改|机战,0
出租魔法使,8.9,2394067,237919,37623,337,奇幻|热血|小说改,0
彩云国物语,9.5,2911733,230790,81052,1059,奇幻|少女|声控|小说改,0
银河英雄传说：全新命题 星乱,9.8,4206845,299810,44397,4789,小说改|科幻|架空|声控,1
灼眼的夏娜 剧场版,9.2,1037618,1340147,16310,456,校园|战斗|热血|小说改,0
灼眼的夏娜S,9.5,1461019,1340147,56644,587,校园|战斗|热血|小说改,0
新妹魔王的契約者 BURST（僅限港澳台）,8.6,212971,256928,3958,330,小说改|战斗,0
银河英雄传说：全新命题,9.7,2211426,299810,40255,2430,小说改|科幻|架空|智斗,0
如果有○○就好了。,9.4,6561501,2739801,3995,1230,小说改|恋爱,0
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,9.3,913323,1340147,33711,394,校园|热血|小说改|奇幻,0
樱花忍法帖,5,3063695,145677,28695,1006,小说改|战斗,0
幼女戰記（僅限港澳台地區）,9.7,498102,144325,10165,1715,小说改|穿越|奇幻|战斗,0
萝球社！SS,9.3,1988840,368117,128413,925,萌系|校园|运动|小说改,0
新妹魔王的契約者（僅限港澳台）,8.5,270471,256928,7288,447,小说改|战斗,0
文学少女,9.1,655210,166089,16054,385,治愈|校园|小说改,0
献给某飞行员的恋歌,8.8,184449,151796,924,523,科幻|少女|小说改|架空,1
奇诺之旅,9.8,3724779,604021,66470,1487,小说改|奇幻|冒险,0
无头骑士异闻录×2 结 DuFuFuFu!!,9.6,797573,1695015,24271,848,奇幻|日常|小说改|声控,0
東京暗鴉（僅限港澳台地區）,9.6,257332,107700,7117,966,小说改|战斗|校园|冒险,0
棺姬嘉依卡（僅限港澳台地區）,9,87817,107367,2877,168,小说改|战斗|魔法|冒险,0
AURA ～魔龙院光牙最后的战斗～,9.6,456216,74492,3831,966,小说改|治愈|校园|恋爱,1
刀劍神域 Alicization War of Underworld（僅限台灣地區）,8.7,322462,95382,5173,462,小说改|热血|战斗|穿越,0
仰望半月的夜空,9.4,497761,72296,8291,494,奇幻|治愈|小说改|催泪,0
魔术士欧菲流浪之旅,6.7,1176363,323174,3254,448,小说改|奇幻|战斗|冒险,1
彩云国物语 第二季,9.5,1609276,230790,25636,382,奇幻|少女|声控|小说改,0
棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,8.9,49909,107367,1,142,小说改|战斗|魔法,0
戰鬥員派遣中！（僅限港澳台地區）,9.6,102703,55441,2575,186,小说改|战斗|搞笑,0
刮掉鬍子的我與撿到的女高中生（僅限港澳台地區）,7.9,153153,43775,4904,373,小说改|恋爱,0
全金属狂潮 TSR OVA 战队长悠闲的一天,9.5,1242406,718898,35642,335,小说改|热血|机战|科幻,0
刀劍神域 Alicization War of Underworld 第二季（僅限台灣地區）,4,293467,95382,6395,1678,小说改|穿越|科幻|冒险,0
Re：從零開始的異世界生活 第二季 Part2（僅限港澳台地區）,9.7,99068,40674,1375,265,小说改|穿越|奇幻,0
Re：從零開始的異世界生活 第二季（僅限港澳台地區）,9.4,530127,40674,7034,956,小说改|穿越|战斗|奇幻,0
全金属狂潮 总集篇,9.4,742686,718898,9488,252,小说改|热血|机战,0
平凡職業造就世界最強（僅限港澳台地區）,3.8,351033,34556,5650,1691,小说改|奇幻|战斗|穿越,1
爆走猎人,9.1,94032,32902,480,109,奇幻|小说改,1
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461156,32286,7555,548,小说改|穿越|奇幻|战斗,0
男子啦啦队！！,9.1,302677,31480,5223,251,运动|小说改,0
银盘万花筒,9.2,254819,31423,4241,111,运动|小说改,0
COP CRAFT（僅限台灣地區）,8.3,198178,29712,3307,262,小说改|穿越|奇幻|职场,0
果然我的青春戀愛喜劇搞錯了。完（僅限港澳台地區）,8.4,198097,28091,3612,337,小说改|日常|校园|恋爱,0
魔王大人、RETRY！（僅限港澳台地區）,7.7,195596,24645,3163,207,小说改|奇幻|魔法|穿越,1
我不是說了能力要平均值嗎？（僅限港澳台地區）,8.4,192860,16883,4406,314,小说改|穿越|奇幻|萌系,1
生日乐园,8.8,77623,15360,824,166,小说改,1
刺客守則（僅限港澳台地區）,6.2,96651,15349,2226,105,小说改|奇幻|战斗|魔法,1
喜歡本大爺的竟然就妳一個？（僅限台灣地區）,8.3,170480,14890,5468,419,小说改|校园|恋爱,0
裏世界遠足（僅限港澳台地區）,9.3,33529,12082,335,140,小说改|冒险|奇幻,0
八男？別鬧了！（僅限港澳台及其他地區）,5.1,134591,6844,2259,208,小说改|穿越|奇幻|架空,1
小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,9.2,82576,7280,1705,134,小说改|穿越|架空|励志,0
銀河英雄傳說：全新命題 星亂（僅限港澳台地區）,9.7,124540,82626,1658,113,小说改|科幻|架空|声控,0
