番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
剧场版总集篇 OVERLORD 不死者之王,9.3,15334867,8682798,114219,2464,奇幻|战斗|魔法,0
女神异闻录4,9.7,4544439,297666,111362,1776,热血|奇幻|校园|战斗,1
URAHARA,8.2,2394555,297172,31325,1146,萌系|奇幻|治愈,0
龙珠超：布罗利,9.8,10293839,324042,203265,20209,动作|奇幻|动画,1
巴哈姆特之怒 VIRGIN SOUL,7,10231798,615848,247826,4493,奇幻|战斗|魔法|架空,0
魔术士欧菲流浪之旅 基姆拉克篇,7.2,2187757,323174,2863,338,小说改|奇幻|战斗|冒险,1
海兽之子,8.4,4618869,0,26660,3665,奇幻|动画|冒险|漫画改,1
传颂之物,9.7,2358781,287168,53262,2052,奇幻|热血|战斗|架空,0
吸血鬼猎人D,9.8,2911760,284813,32943,2836,奇幻,0
众神的恶作剧,9,6845868,283280,346990,699,乙女|奇幻,0
钢之炼金术师 叹息之丘的圣星,8.5,3237503,2549448,37603,1736,时泪|奇幻|战斗|热血,1
圣斗士星矢 THE LOST CANVAS 冥王神话,9.7,9190595,282274,185342,3736,奇幻|热血|声控|战斗,0
宇宙巡警露露子,9.7,6574927,278626,104872,2707,奇幻|泡面,0
翠星之加尔刚蒂亚,9.4,4008424,287304,59578,1465,奇幻|科幻|机战|原创,0
罪恶王冠 失落的圣诞节 an episode of port town,8.8,4903562,3193723,48656,1020,战斗|热血|奇幻,0
八犬传 -东方八犬异闻- 第二季,9.7,3995399,578053,97699,1439,奇幻,0
梦幻之星online2,8.2,6824801,275938,141798,419,科幻|奇幻,0
青年黑杰克,8.9,7159596,275203,244534,490,奇幻|智斗|职场,0
剧场版总集篇 OVERLORD 漆黑的英雄,9.2,16485780,8682798,74226,2153,奇幻|战斗|魔法,0
Code Geass 亡国的阿基德,7.4,2947831,272023,62450,1269,奇幻|科幻|热血|机战,0
十二国记,9.8,8151617,266682,167112,3820,时泪|奇幻|小说改|励志,0
刀语,9.5,2658243,259844,78236,1974,历史|奇幻|战斗|催泪,0
锁链战记 赫克瑟塔斯之光,7.4,2153380,466014,67551,196,奇幻|战斗|游戏改|架空,0
甜梦猫,9.6,1840907,256739,28115,1358,奇幻|萌系|治愈|少女,1
心靈代碼 QUALIDEA CODE（僅限港澳台地區）,8.6,472122,254458,10430,432,奇幻|战斗,0
TRINITY SEVEN 七人魔法使 剧场版 2,9,1537413,1119774,5855,1142,奇幻|魔法,1
Butlers～千年百年物语～,6.9,3482344,253852,29320,654,奇幻|校园|少女|战斗,0
幻想嘉年华 Special Season,9.6,4443755,1209640,61063,1422,奇幻|日常,0
舞武器舞乱伎,7.5,5905753,309041,168430,331,热血|奇幻|战斗,0
UN-GO 因果论,9.5,121504,257784,593,1070,奇幻|智斗|推理,1
隐之王,9,1771995,243219,17346,837,催泪|奇幻,0
山田君与7人魔女 OAD,9.6,2617998,700673,21030,1073,奇幻,0
魔卡少女樱 香港之旅,9.5,2021987,3708270,49451,1479,时泪|萌系|奇幻|少女,0
彗星路西法,6.7,5512256,240678,234564,345,奇幻|架空|冒险,0
出租魔法使,8.9,2394067,237919,37623,337,奇幻|热血|小说改,0
吸血鬼仆人,8.2,3008624,256873,67399,1108,漫画改|战斗|奇幻,0
地狱少女 三鼎,9.5,3206153,2067747,113712,1970,原创|奇幻|神魔,1
女神异闻录5 -THE DAY BREAKERS-,9.6,2810567,1365336,23762,1483,热血|科幻|奇幻|校园,1
DARKER THAN BLACK -黑之契约者- 外传,9.7,1791678,1458091,36009,2081,奇幻|科幻|战斗|热血,1
新蔷薇少女,9.5,1934424,607753,31842,1396,萌系|奇幻,0
药师寺凉子的怪奇事件簿,9.4,1690061,230001,12006,908,奇幻|日常|热血|推理,0
奇幻贵公子,9.5,3171182,229493,92596,1884,奇幻|推理,0
OVERLORD OAD,9.3,12557311,8682796,36240,2307,热血|奇幻|魔法|架空,0
幻想嘉年华 EX Season,9.4,4133870,1209640,40294,1018,奇幻|日常,0
有顶天家族,9.6,1439338,224079,15778,2423,奇幻|日常|治愈,0
被狙击的学园,8.5,1284680,222133,34817,1162,催泪|奇幻|校园|日常,0
Stories of Last Letter,9.5,1796271,221573,31560,1670,奇幻|治愈|少女,0
枪与假面舞会,7.3,3987153,220347,170987,389,奇幻|战斗,0
问题儿童都来自异世界？ OVA 温泉漫游记,9.5,3596589,1716354,70040,1299,奇幻|战斗|架空|穿越,0
彩云国物语,9.5,2911733,230790,81052,1059,奇幻|少女|声控|小说改,0
SHUFFLE,9.1,2497410,223557,41246,803,游戏改|奇幻|魔法|神魔,0
虫之歌,9.2,635652,214129,5370,595,奇幻|战斗,0
我的女神,9.7,2312508,253101,41828,1658,时泪|治愈|奇幻,0
笑对阴天,9.4,1646619,263752,28980,859,奇幻,0
真月谭月姬,8.1,1414741,211234,25868,1556,奇幻|校园|战斗,0
游☆戏☆王 5D's 第一季,9.7,36113964,257409,617735,2063,热血|奇幻|战斗,0
妖精的尾巴 剧场版 凤凰巫女,9.6,2579850,241613,36025,1372,奇幻|战斗|冒险,0
魔力家族,8.6,1486702,209738,13189,573,奇幻|乙女|游戏改,0
魔法少女☆伊莉雅 2wei Herz! SP,9.2,4238783,1941419,18914,856,萌系|奇幻|日常,0
女神异闻录3 剧场版 #1 Spring of Birth,9.4,2229862,243498,35335,502,科幻|奇幻|战斗|校园,1
亡念之扎姆德,9.2,1970966,194474,28373,1205,奇幻|科幻|架空,0
最游记 RELOAD BLAST,9.7,577327,229612,4117,373,奇幻|战斗|冒险|神魔,1
猎龙飞船,8.8,3149852,188449,27435,4954,漫画改|奇幻|架空|美食,1
零之使魔～三美姬的轮舞～OVA,9.3,1992441,1430833,8143,618,奇幻|战斗|日常|架空,0
Concrete Revolutio 超人幻想 第二季,9.4,3306380,498904,71555,1522,热血|奇幻|战斗,0
精灵宝可梦XY&Z,8.4,8935701,1567083,228024,1526,热血|奇幻|架空|冒险,1
女神异闻录 -圣洁之魂-,9.1,1508753,183581,10997,397,奇幻|战斗,0
BLACK★ROCK SHOOTER OVA,9.5,1555348,999707,73094,938,热血|战斗|奇幻,0
灼眼的夏娜 剧场版,9.2,1037618,1340147,16310,456,校园|战斗|热血|小说改,0
橘色奇迹,9,949419,180480,14721,1223,漫画改|校园|恋爱|奇幻,1
玛丽与魔女之花,7.8,3105792,0,23331,2120,动画|奇幻,0
最游记,9.6,2646507,229612,120765,529,奇幻|热血|架空|冒险,0
结界师,9.8,3158790,175091,32780,1811,奇幻|热血,0
宣告黎明的露之歌,9.4,806242,174288,30464,2938,奇幻,1
影鳄 承,9.3,5405160,249725,87754,556,奇幻,0
灼眼的夏娜S,9.5,1461019,1340147,56644,587,校园|战斗|热血|小说改,0
武器种族传说,9.6,1051297,172006,10983,1001,奇幻|热血|架空|冒险,0
晨曦公主 OAD,9.8,3384847,774409,38937,1307,奇幻|少女|架空,0
钢之炼金术师 香巴拉的征服者,8.7,1687592,1009900,36585,1677,奇幻|战斗|架空|冒险,1
时间旅行少女,8.6,2052447,167092,67420,191,奇幻|日常,0
少女革命,9.8,2276708,186690,121110,1869,奇幻|校园|少女|战斗,0
青之驱魔师 剧场版,9.3,1360273,966538,26289,758,热血|奇幻|战斗,1
东之伊甸,9.1,1241094,174550,21753,912,奇幻|日常|治愈|智斗,0
绯弹的亚里亚 第一季 OVA,9.1,22918745,1603705,933817,587,萌系|奇幻|战斗,0
阿茹茉妮,9.6,1262375,161797,17329,1257,奇幻|治愈,0
爱丽丝学园,9.8,3067164,161475,81910,1226,奇幻|日常|少女,0
BLACK CAT,9.5,920224,160904,2716,873,热血|奇幻|战斗,0
叛逆性百万亚瑟王 第二季,9.4,3011909,499949,13470,1294,奇幻|战斗|游戏改,1
×××HOLiC 笼,9.8,7614922,1389105,333655,1287,奇幻,0
蔷薇少女 梦之终结,9.6,1703862,607753,32951,1085,萌系|奇幻,0
虫师 续章 铃之雫,9.8,1606457,1025213,25336,1421,奇幻|治愈,0
美男高校地球防卫部LOVE！,9.1,882705,281809,39295,526,搞笑|奇幻|战斗|校园,0
今天开始做魔王 第三季,9.2,3378493,476903,18253,407,奇幻|神魔,1
光能使者,9.8,4924428,160967,89482,1096,时泪|奇幻|热血|冒险,0
女神异闻录5 动画版 年末特别篇「前篇 / 后篇」,9,1829064,1365336,33503,1301,奇幻|游戏改,1
灵感！,9.7,1336322,147932,24128,1586,奇幻|少女,0
僵尸借贷,9.3,929228,147794,23151,572,奇幻|热血,0
幻影少年,9.3,1307924,147781,24250,384,奇幻,0
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,9.3,913323,1340147,33711,394,校园|热血|小说改|奇幻,0
幼女戰記（僅限港澳台地區）,9.7,498102,144325,10165,1715,小说改|穿越|奇幻|战斗,0
不可思议星球的双胞胎公主,9.3,2959165,182222,117176,565,奇幻|少女|魔法,0
×××HOLiC 仲夏夜之梦,9.7,1919721,1389105,36591,1003,奇幻,0
神曲奏界POLYPHONICA 第一季,9,554060,166424,4001,246,奇幻|架空,0
简单易懂的现代魔法,8.6,1191782,141177,9756,276,奇幻,0
温泉幼精箱根酱,8.1,3579891,140503,33573,212,萌系|日常|奇幻,0
爱丝卡与罗吉的工作室 黄昏之空的炼金术士,9.1,1977820,139829,65198,400,奇幻|治愈|少女|架空,0
赤发白雪姬 OVA 不值一提的宝物、这一页,9.6,181772,1369625,1256,775,奇幻|少女,1
人鱼的旋律,9.6,2795266,149418,50739,411,萌系|奇幻,0
影鳄,9.5,4963640,249725,85707,575,奇幻,0
×××HOLiC 春梦记,9.8,7614922,1389105,333655,945,奇幻,0
小魔女学园,9.7,1430819,979124,15620,1320,萌系|奇幻|搞笑|校园,0
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",9.5,1417742,990526,190330,1012,萌系|奇幻,0
LEVEL E,9.7,1875490,135324,37066,1568,奇幻|科幻,0
千子,9.2,726787,135287,5318,611,奇幻|少女,0
枪心剑刃,9.5,1375959,134335,10644,589,奇幻|架空,0
宇宙战舰提拉米斯II,9.5,3600369,466630,18118,1181,搞笑|奇幻|泡面|漫画改,0
废弃公主,9.2,570704,131619,9506,393,奇幻|架空|冒险,0
东京猫猫,9.5,2996781,130470,97718,412,萌系|奇幻,0
战斗司书,9,1526823,130412,13398,312,奇幻|科幻|热血|声控,0
Sends of Destruction,8.6,979426,130072,10141,343,奇幻|热血|架空|冒险,0
牙狼 -炎之刻印-,9.3,7558410,129870,217774,712,热血|奇幻|战斗,0
X战记,9.4,1331457,145628,27207,461,奇幻|热血|战斗|时泪,0
夜樱四重奏,7,928381,170756,18652,217,奇幻,0
绝对防卫利维坦,9.1,1209108,126730,17863,321,萌系|奇幻|魔法|战斗,0
拜托了！老师,9,1679127,125588,35084,763,奇幻|日常|原创,0
夏雪密会,9.4,123151,125205,1369,925,奇幻|少女,1
DRAMAtical Murder OVA,9.8,964164,280140,24408,1099,奇幻,0
最终幻想15 兄弟情,9.6,2406861,122577,18392,612,奇幻|游戏改|架空|冒险,0
穿透幻影的太阳,9,1048724,121866,9294,557,奇幻,0
铳墓,9.5,1273707,120913,22854,598,奇幻|热血|战斗,0
SWORD GAI 装刀凯 The Animation,5.3,893348,138088,11657,445,奇幻|战斗|漫画改,1
翼·年代记 东京默示录,9.7,937337,636792,15969,868,热血|奇幻|架空|穿越,0
图书馆战争,9.3,893732,126059,25766,403,奇幻|热血,0
海物语,8.4,529933,111647,13405,144,奇幻|魔法,0
奇诺之旅,9.8,3724784,604022,66470,1487,小说改|奇幻|冒险,0
食梦者玛利,7.9,279141,110345,4288,423,奇幻,0
无头骑士异闻录×2 结 DuFuFuFu!!,9.6,797573,1695015,24271,848,奇幻|日常|小说改|声控,0
超级酷乐猫,9.8,2118442,108807,58657,807,萌系|搞笑|热血|奇幻,0
提亚拉之泪,8.2,514117,105855,8302,264,奇幻|战斗|架空|冒险,0
不愉快的怪物庵（僅限台灣地區）,8.8,261530,104311,8643,107,奇幻|日常|治愈,0
降世神通：最后的气宗 第一季,9.7,1454645,111814,26079,1214,奇幻|战斗,0
翼·年代记 春雷记,9.7,679310,636792,8497,686,热血|奇幻|架空|穿越,0
BRAVE10 真田十勇士,8.4,475295,99875,5927,238,历史|奇幻|热血|战斗,0
剑灵,8,3024626,99305,115735,268,奇幻,0
彼得·格里爾的賢者時間（僅限港澳台地區）,8.1,521336,99229,5146,663,漫画改|搞笑|奇幻|架空,0
牙狼 -红莲之月-,7.9,2931752,99203,52849,224,热血|奇幻|战斗|历史,0
灰与幻想的格林姆迦尔 OVA,9.8,1824217,1291410,12494,3390,奇幻|战斗|架空|穿越,0
小魔女蒙娜,9.7,1131299,98611,20562,646,奇幻,0
JOESTAR RADIO,9.8,4405738,5590590,18380,1546,热血|奇幻|战斗|声控,0
小女神花铃,9.7,768289,98243,22056,525,萌系|奇幻|少女,0
寻找满月,9.8,1728733,97972,29181,633,催泪|少女|治愈|奇幻,0
深渊传说,8.9,1145420,95116,25350,286,奇幻|热血|战斗,0
游☆戏☆王 5D's 第四季,9.8,36114009,257408,617735,2208,热血|奇幻|战斗,0
罗德岛战记-英雄骑士传-,9.3,1213916,137472,5880,265,时泪|奇幻|架空|冒险,0
双面骑士,9.6,865840,92244,19524,417,智斗|奇幻,0
游☆戏☆王 5D's 第二季,9.7,36114009,257408,617735,1048,热血|奇幻|战斗,0
×××HOLiC 笼 徒梦,9.8,7614922,1389105,333655,1276,奇幻,0
战场上的女武神,8.7,1205322,90920,50447,454,奇幻|少女|热血,0
蔷薇少女 序曲,9.6,492387,607753,4453,392,萌系|奇幻,0
精灵守护者,9.8,1242754,89984,41383,1183,奇幻|治愈|热血,0
轮回的拉格朗日,8.4,754518,98598,13243,194,科幻|奇幻|机战|社团,0
逆转公主,8.9,670798,89751,9785,516,奇幻,0
不可思议星球的双胞胎公主 Gyu,9.5,1878725,182222,32282,435,奇幻|战斗|少女|少儿,0
厨神小当家（中配）,5.2,3868778,693216,61159,2360,漫画改|奇幻|冒险|美食,1
宝可梦 太阳&月亮（中配）,8.6,4345726,1567083,10048,438,热血|奇幻|架空|冒险,1
黑神,8.5,919354,87376,15915,337,奇幻|热血,0
秀逗魔导士 第一季,9.8,2035315,115685,5818,849,时泪|奇幻|热血|魔法,0
精灵宝可梦 剧场版19：波尔凯尼恩与机巧的玛机雅娜,8.7,4137056,319018,48340,359,动画|奇幻|冒险,0
人鱼之森,9.3,1170562,90185,26596,426,奇幻,0
永不消失的彩虹,8.8,759207,85303,10295,226,萌系|奇幻|日常,0
英雄传说 空之轨迹,9.3,359252,84718,5281,420,日常|奇幻|战斗,0
今天开始做魔王 第二季,9.3,2241344,476903,23056,407,奇幻|神魔|架空|穿越,1
罗密欧与朱丽叶,9.4,485205,83908,4569,281,恋爱|架空|奇幻,0
食戟之靈 神之皿（僅限港澳台地區）,8.6,764077,108577,10359,815,漫画改|校园|奇幻|美食,0
幸运逻辑,6.8,808401,82220,5472,430,原创|奇幻|战斗,1
魔法使的新娘 等待繁星之人（僅限台灣地區）,9.5,52104,374332,1020,295,恋爱|奇幻|魔法,0
Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,8.8,359300,81512,5412,591,游戏改|穿越|奇幻|战斗,0
翼·年代记 鸟笼国的公主,9.1,54776,636792,173,361,奇幻|热血|架空|穿越,1
绯色的欠片 第一季,7.4,1363777,87775,31774,162,奇幻|乙女,0
推理之绊,8.2,691154,76595,14443,209,奇幻|日常|智斗|推理,0
天使怪盗,9.4,1238706,76343,34000,342,奇幻|恋爱|神魔|少女,0
新白雪姬传说,9.1,639273,76037,5155,174,奇幻|少女|热血,0
猎人 剧场版 绯色的幻影,6.8,863927,130729,24056,332,奇幻|热血,0
夏之岚,9.5,319404,84829,2748,278,奇幻|日常|美食,0
兽娘动物园 2,2.2,1761542,465841,31521,29604,萌系|奇幻|原创|架空,1
夜樱四重奏 花之歌,9.5,1996490,170756,60654,430,奇幻,0
棺姬嘉依卡 OVA,9.3,541048,303700,7369,222,奇幻|架空,0
新网球王子,8.7,2504898,618530,26338,368,搞笑|校园|运动|奇幻,1
弁魔士塞西尔,8.1,655705,73632,3780,219,奇幻,0
SUSHI POLICE,7.5,1771842,73159,14095,111,科幻|奇幻,0
星之卡比,9.7,1825040,73092,43418,432,萌系|奇幻|搞笑|治愈,0
ULTRAMAN 机动奥特曼（中配）,9.2,30939398,1903623,448529,1266,漫画改|奇幻|战斗|科幻,0
仰望半月的夜空,9.4,497761,72296,8291,494,奇幻|治愈|小说改|催泪,0
灰羽联盟,9.5,426832,72213,10879,391,治愈|奇幻|日常|架空,0
游☆戏☆王 5D's 第三季,9.7,36114009,257408,617735,737,热血|奇幻|战斗,0
哆啦A梦 大雄的宇宙英雄记,8.9,3119748,1473873,63516,529,奇幻|时泪|冒险,0
SACRED SEVEN,9,1357685,73301,74312,219,奇幻|热血,0
光明之心 ～幸福的面包～,8.6,986115,70354,42946,200,奇幻|热血|架空,0
罗德岛战记,9.6,887120,137472,11522,444,时泪|奇幻|神魔|架空,0
苍色骑士（中文）,8.4,260825,100842,390,139,奇幻|科幻,0
死神的歌谣,9.4,600595,68729,7327,183,萌系|奇幻,0
PHI·BRAIN 神之谜题 第一季,9.2,1510608,75216,53161,191,奇幻|智斗|推理,0
魔术士欧菲流浪之旅,6.7,1176363,323174,3254,448,小说改|奇幻|战斗|冒险,1
女神异闻录3 剧场版 #2 Midsummer Knight's Dream,9.4,2229862,243498,35335,285,科幻|奇幻|校园|战斗,1
剧场版 笑傲昙天(外传) 「前篇」,9.6,702372,263752,5455,429,奇幻,0
神曲奏界Polyphonica crimson S,9,683250,166424,13600,168,奇幻|架空,0
魔弹之王与战姬 SP 堤格尔君与战姬亲,8.8,1539870,760013,3715,256,奇幻|泡面|架空,0
京四郎和永远的天空,7.3,294916,66758,2868,138,恋爱|奇幻,0
热诚传说～导师的黎明～,8.9,1009043,1494413,2988,222,奇幻|架空|冒险,0
魔人侦探食脑奈罗,9.5,1065849,66029,30398,524,奇幻|推理,0
遥远时空中 八叶抄,9,978727,77659,24818,128,奇幻|乙女|架空|穿越,0
彩云国物语 第二季,9.5,1609276,230790,25636,382,奇幻|少女|声控|小说改,0
AIR 剧场版,8,594644,898582,13806,514,奇幻|日常|治愈,0
鬼神童子ZENKI,9.5,1397585,65258,25377,277,奇幻|热血,0
女神异闻录3 剧场版 #3 Falling Down,9.5,2229861,243498,35335,272,科幻|奇幻|校园|战斗,1
青之驱魔师 OAD,9.1,703518,966539,2104,271,奇幻|战斗,0
我的女神 缤纷之翼,9.8,651814,253101,11967,720,时泪|治愈|奇幻,1
哆啦A梦 大雄的平行西游记,9,1689083,1473873,30843,430,萌系|奇幻|科幻|少儿,0
魔法骑士,9.4,1039287,61470,20616,243,奇幻|少女|魔法|架空,0
强袭魔女 剧场版,9.5,644485,383448,7217,438,热血|科幻|奇幻|战斗,0
天体的秩序SP,9.6,373022,567584,8040,480,原创|奇幻|日常|治愈,0
增血鬼果林,9.1,570777,59005,7442,390,奇幻|日常|少女,0
暗夜魔法使,8.6,633172,58887,7427,131,奇幻|热血,0
最终休止符～无止境的螺旋物语～,9.2,433094,55229,4022,392,游戏改|奇幻|搞笑,1
滑头鬼之孙 第一季【中文】,8.9,2612338,1010677,24245,104,热血|奇幻|战斗|声控,0
苍之瞳的少女,9.6,304489,53671,3799,292,奇幻|科幻,0
植木的法则,9.5,357972,53372,1229,354,奇幻|漫画改|热血|战斗,1
碧藍幻想（僅限台灣地區）,9.1,107872,66469,4352,244,奇幻|游戏改|架空|冒险,0
魔女猎人罗宾,9.2,487923,52241,12171,161,奇幻,0
月咏-MOON PHASE-,9.3,545580,52024,15794,219,奇幻,0
神是中学生,9.4,470190,51748,20945,422,奇幻|日常,0
二十面相少女,9.1,441441,51649,15000,213,奇幻|热血,0
人鱼的旋律Pure,9.1,1200312,149418,24216,164,萌系|奇幻,0
赐予护女神的祝福,9,285231,51387,2314,148,萌系|奇幻,0
少女革命 思春期默示录,9.7,309733,186690,3816,514,奇幻|战斗,0
怪谈餐厅,9.5,712201,50581,25463,283,奇幻|校园|日常,0
舞-HIME,9.4,532884,58237,13353,397,奇幻|热血|魔法,0
真魔神英雄传 魔神山篇,9.5,808102,62293,2206,148,热血|奇幻|历史|时泪,0
分形世界,8.1,269813,49283,7260,247,奇幻,0
魔法使的注意事项,8.9,306415,62176,5775,116,奇幻|治愈|魔法,0
魔女的考验【中文】,9.5,1525796,84306,34765,178,萌系|奇幻|少女|魔法,0
迷宫塔 ～乌鲁克之盾～,8.7,736451,51571,25049,221,奇幻|科幻|热血|架空,0
FLIP FLAPPERS（僅限港澳台地區）,9.6,64149,47302,2286,361,奇幻|原创,0
剧场版「 - Alice in the Garden -」,9.2,250808,256873,2076,219,奇幻,1
哆啦A梦 大雄的恐龙,9.5,1224423,1473873,17401,361,萌系|奇幻|科幻|少儿,0
萩萩公主,9.6,711360,46897,24842,371,奇幻|少女,0
哆啦A梦 大雄的秘密道具博物馆,9.4,1001365,1473875,18530,391,奇幻|时泪|冒险,0
格林童话剧场【中文】,9.3,1250141,46319,24819,186,奇幻|时泪,0
地狱天使,9.3,86657,46060,1888,232,奇幻,0
哆啦A梦 新大雄的大魔镜~扁扁与5人之探险队,9.3,1125411,1473875,26452,375,奇幻|时泪|冒险,0
到另一个你的身边去,9.3,315896,45608,7598,190,奇幻|科幻|少女,0
仰望天空的少女瞳中的世界,8.8,255900,45580,5452,222,奇幻|科幻|治愈|架空,0
丹特丽安的书架 OVA 荆姬,9.7,581130,564545,15456,636,奇幻|战斗,0
FORTUNE ARTERIAL -赤之约束- OAD,9.5,2141222,340311,80550,297,奇幻|日常,0
少女☆歌剧Revue Starlight -The LIVE- #2 Transition,9.7,424005,650505,6132,1026,奇幻|战斗|校园|音乐,1
宝可梦 就决定是你了！,9.6,578072,319018,14273,558,游戏改|奇幻|冒险,1
奇诺之旅 疾病之国 -For You-,9.4,3724784,604022,66470,322,奇幻|架空|冒险,0
哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,9.6,746610,1473875,19922,565,奇幻|时泪,0
哆啦A梦 大雄的海底鬼岩城,9.5,1009890,1473875,22885,313,萌系|奇幻|科幻|少儿,0
战国Collection,9.4,741049,41910,26463,217,奇幻|热血|游戏改,0
哆啦A梦 大雄的人鱼大海战,9.4,716101,1473875,17862,315,奇幻|历史|冒险,0
UN-GO episode: 0 因果论,9.5,343990,257785,7684,248,奇幻|智斗,0
X战记 剧场版,9.2,236781,145628,2422,147,奇幻|战斗|时泪,0
瓶诘妖精,9.4,115646,40116,1394,188,萌系|奇幻|治愈,0
哆啦A梦 大雄与奇迹之岛～动物历险记～,9.3,757971,1473875,13989,238,奇幻|时泪|冒险,0
最终流放-银翼之法姆-,8.4,256924,117776,4466,242,奇幻|科幻|热血|架空,0
银河铁道之夜,9.4,212775,62859,5129,217,奇幻|时泪,0
哆啦A梦 大雄的猫狗时空传,9.6,1071408,1473875,24424,400,萌系|奇幻|科幻|少儿,0
苍色骑士,8.6,470458,100842,3736,185,科幻|奇幻,0
斩服少女 OAD,9.8,1911392,1373305,43181,986,原创|热血|奇幻,0
哆啦A梦 大雄与日本诞生,9.3,1434498,1473873,19811,220,萌系|奇幻|科幻|少儿,0
宝可梦 我们的故事,9.4,567853,319018,5987,404,冒险|游戏改|奇幻,1
梦幻妖子,9.2,781069,37847,6732,110,奇幻,0
哆啦A梦 大雄的创世日记,9.6,882715,1473875,19092,240,萌系|奇幻|科幻|少儿,0
魔力家族 La prima festa,9,232635,209740,673,130,乙女|奇幻,0
Re：從零開始的異世界生活 第二季 Part2（僅限港澳台地區）,9.7,99069,40674,1375,265,小说改|穿越|奇幻,0
神灵狩,8.9,108566,37454,1969,136,奇幻|热血,0
Re：從零開始的異世界生活 第二季（僅限港澳台地區）,9.4,530127,40674,7034,956,小说改|穿越|战斗|奇幻,0
今天开始做魔王 OVA,9.2,354201,476903,1555,156,奇幻|架空|穿越|冒险,0
哆啦A梦 大雄的宇宙开拓史,9.3,996777,1473875,7034,254,萌系|奇幻|科幻|少儿,0
滑头鬼之孙 第二季【中文】,9.1,2612339,1010679,24245,105,热血|奇幻|战斗|声控,0
格萊普尼爾（僅限港澳台地區）,8.7,416493,36472,7878,722,漫画改|奇幻|战斗,0
问答魔法学院,8.6,420457,36139,1728,103,奇幻|游戏改|架空,0
SWORD GAI 装刀凯 The Animation II,3.9,505738,138088,6529,464,奇幻|战斗|漫画改,1
我的女神 战斗之翼,9.7,421768,253101,902,175,奇幻|治愈,0
剑风传奇 新作（僅限台湾地區）,9.3,74377,35577,1963,248,热血|奇幻|漫画改,0
哆啦A梦 大雄的宇宙漂流记,9.6,459527,1473875,6367,189,科幻|奇幻|时泪|冒险,0
哆啦A梦 大雄的宇宙小战争,9.5,747845,1473875,20075,239,萌系|奇幻|科幻|少儿,0
碧藍幻想 第二季（僅限港澳台地區）,9.2,180513,66469,3982,230,游戏改|战斗|奇幻|架空,0
兽之奏者艾琳,9.7,285563,34817,6463,326,奇幻|治愈,0
银河铁道之夜 2006,9.4,201980,62859,2208,219,奇幻,0
奇诺之旅 活着的目标 -life goes on.-,9.4,3724784,604022,66470,309,奇幻,0
此时此刻的我,9,282731,34633,10903,361,奇幻|科幻,0
我的长腿叔叔,9.4,461616,34619,15189,142,奇幻,0
平凡職業造就世界最強（僅限港澳台地區）,3.8,351033,34556,5650,1691,小说改|奇幻|战斗|穿越,1
魂兽,8.4,421743,34438,6752,129,奇幻|科幻|热血,0
黑魔女学园,9.4,1029147,34159,16371,142,奇幻|日常|魔法,0
哆啦A梦 大雄与风之使者,9.6,769180,1473873,17439,303,萌系|奇幻|科幻|少儿,0
物怪,9.5,242409,33675,5845,146,奇幻|日常|治愈,0
哆啦A梦 新大雄的宇宙开拓史,9.2,584184,1473875,6452,210,奇幻|时泪|冒险,0
哆啦A梦 大雄的天方夜谭,9.6,637908,1473873,14596,219,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与梦幻三剑士,9.7,706464,1473873,18277,310,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的太阳王传说,9.5,776353,1473875,18672,244,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与铁人兵团,9.6,696472,1473875,14646,237,萌系|奇幻|科幻|少儿,0
爆走猎人,9.1,94032,32902,480,109,奇幻|小说改,1
哆啦A梦 大雄的大魔境,9.2,720677,1473875,7981,192,萌系|奇幻|科幻|少儿,0
奇诺之旅 塔之国 -Free Lance-,9.5,3724784,604022,66470,295,奇幻|架空|冒险,0
哆啦A梦 大雄的南海大冒险,9.5,842365,1473875,18507,188,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与云之王国,9.5,664180,1473875,18799,268,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与绿之巨人传,9,491816,1473875,6396,240,奇幻|时泪|架空|冒险,0
真的有呀！灵媒先生,9.5,432455,32634,4558,127,奇幻|搞笑,0
哆啦A梦 大雄与银河超特急,9.5,766685,1473875,20029,255,萌系|奇幻|科幻|少儿,0
翠星之加尔刚蒂亚～遥远的巡回航路～,9.4,574508,287304,8601,301,机战|科幻|奇幻,0
古斯柯布多力传记,8.7,164197,32375,4501,102,奇幻,0
星界死者之书,8.2,451826,32300,6455,138,奇幻|科幻|热血,0
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461156,32286,7555,548,小说改|穿越|奇幻|战斗,0
豹头王传说,9.5,134744,31884,2296,168,奇幻|热血,0
最游记 RELOAD GUNLOCK,9.1,546053,229612,29166,111,奇幻|热血|架空|冒险,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31316,3048,150,萌系|搞笑|恋爱|奇幻,0
