番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
進擊的巨人 第二季（僅限台灣地區）,9.7,3382467,1304259,70662,5318,奇幻|热血|战斗|漫画改,0
泽塔奥特曼,9.9,16105495,1903615,128084,11847,热血|战斗|科幻|特摄,0
青之驱魔师,8.9,9338873,966537,242837,4174,奇幻|战斗|热血|漫画改,1
空战魔导士候补生的教官,7.1,35212636,876284,536540,2536,奇幻|热血,0
黑子的篮球,9.1,19307987,1207313,915772,3014,运动|热血|声控|社团,1
滑头鬼之孙,9.4,10294770,1010675,153055,4725,奇幻|战斗|热血|声控,0
我，要成为双马尾。,9.2,28320710,840245,1289622,4690,奇幻|搞笑|热血|战斗,0
奈克赛斯奥特曼,9.8,6739641,1903621,59139,6511,热血|战斗|科幻|特摄,0
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,9.6,4263807,1941418,95597,5700,热血|奇幻|战斗|魔法,1
重装武器,9.3,33307355,820453,708239,3497,热血|机战|科幻|战斗,0
全职猎人,9.8,29479822,801956,808875,9016,奇幻|热血|智斗|战斗,0
梦比优斯奥特曼,9.8,6389633,1903619,69481,4151,热血|战斗|科幻|特摄,0
GANGSTA.,9.6,17359419,789081,489600,4624,战斗|热血,0
雷欧奥特曼,9.2,5193738,1903621,56958,3607,热血|战斗|科幻|特摄,0
盖亚奥特曼（中配）,9.8,7626061,1903621,87859,5507,热血|战斗|科幻|特摄,0
恶魔奶爸,9.8,15830477,771770,94647,6531,萌系|搞笑|热血|战斗,0
欧布奥特曼,9.8,3968361,1903621,29941,2577,热血|战斗|科幻|特摄,0
麦克斯奥特曼,9.8,2887577,1903617,23428,2524,热血|战斗|科幻|特摄,0
捷德奥特曼,9.4,3974124,1903617,25591,1721,热血|战斗|科幻|特摄,0
Fate/stay night UNLIMITED BLADE WORKS,9.3,3087643,5240236,33541,1803,游戏改|热血|奇幻|战斗,1
高斯奥特曼,9.7,2576006,1903615,20662,1775,热血|战斗|科幻|特摄,0
魔弹之王与战姬,9,30047260,760013,543088,2587,奇幻|热血|战斗|架空,0
赛罗奥特曼 英雄传,9.6,2925051,1903618,16907,1099,热血|战斗|科幻|特摄,0
通灵王,6.7,7678262,742464,50455,2289,漫画改|热血|战斗|奇幻,1
驱魔少年 HALLOW,9.4,11230761,758395,221996,1375,热血|奇幻|战斗,1
戴拿奥特曼（中配）,9.4,4812084,1903621,42040,2280,热血|战斗|科幻|特摄,0
艾克斯奥特曼,9.8,2772804,1903621,19820,2168,热血|战斗|科幻|特摄,0
永生之酒,9.7,4578964,734393,106004,7614,时泪|奇幻|声控|小说改,0
泰迦奥特曼,8.9,1204090,1903621,9514,1175,热血|战斗|科幻|特摄,1
欧布奥特曼 原生之初,5,1147832,1903618,4465,1444,热血|战斗|科幻|特摄,0
罗布奥特曼,8.5,781292,1903618,6238,1785,热血|战斗|科幻|特摄,1
雷欧奥特曼（中配）,8.9,2148974,1903621,15032,927,热血|战斗|科幻|特摄,0
游戏王 怪兽之决斗,9.8,65443516,717420,863019,11984,热血|战斗|奇幻,0
赛罗奥特曼 英雄传（中配）,9.2,967178,1903619,2060,199,热血|战斗|科幻|特摄,0
捷德奥特曼（中配）,9.3,1225402,1903621,4062,270,热血|战斗|科幻|特摄,0
泰迦奥特曼（中配）,8.4,364418,1903613,768,174,热血|战斗|科幻|特摄,1
欧布奥特曼（中配）,9.4,644094,1903619,1987,211,热血|战斗|科幻|特摄,0
罗布奥特曼（中配）,7.4,253672,1903621,170,214,热血|战斗|科幻|特摄,1
欧布奥特曼 原生之初（中配）,6,418993,1903619,552,198,热血|科幻|战斗|特摄,0
艾克斯奥特曼（中配）,9.5,610465,1903619,1262,228,热血|战斗|科幻|特摄,0
魔法禁书目录 剧场版,9,8359390,4960054,434537,4353,科幻|校园|战斗|热血,0
传说中勇者的传说,9.4,10660551,655854,192433,4300,奇幻|热血|战斗|架空,0
排球少年！！,9.9,15070238,741114,283138,25513,漫画改|热血|校园|运动,1
大神与七位伙伴,9.4,3332352,624146,59235,3275,奇幻|热血|社团,0
精灵宝可梦 无印,9.8,28430473,1567083,827908,5645,热血|战斗|励志|架空,1
攻壳机动队 STAND ALONE COMPLEX,9.8,8170521,943232,159652,4571,科幻|热血|智斗,0
超次元游戏 海王星,9.7,4956848,596482,146583,3554,科幻|热血|奇幻|少女,0
犬夜叉完结篇,9.8,26761617,2652646,473197,12089,漫画改|热血|奇幻|战斗,0
翼年代记 第一季,9.6,2485982,636792,25760,1969,热血|架空|穿越|冒险,0
浪客剑心,9.7,9894060,627483,98583,3901,热血|战斗|历史|漫画改,1
绯弹的亚里亚 AA,8,13929865,1603703,475265,1157,热血|校园|战斗,0
刀剑神域 Extra Edition,8.7,13098221,7188581,199922,4345,小说改|热血|战斗|科幻,0
黑子的篮球 第3期,9.3,49900830,1207313,1885425,2256,运动|热血|声控|社团,1
机动战士高达独角兽(UC) RE:0096,9.4,26602085,522545,291866,3833,热血|机战|科幻|战斗,0
机动战士高达 铁血的奥尔芬斯 第一季,9.4,14613280,563178,221481,6263,热血|机战|科幻|战斗,0
高达创形者 再起 第二季,9.8,10234249,564715,142494,13180,原创|热血|科幻|机战,0
天元突破红莲螺岩,9.8,8175954,611846,131506,16655,热血|科幻|励志|机战,0
魔偶马戏团,8.8,16119239,477492,125192,5889,热血|战斗,1
头文字D First Stage,9.8,20986691,590476,566315,4985,时泪|运动|热血,0
花牌情缘 第三季,7.8,6787540,574361,78844,9344,漫画改|热血|恋爱|少女,1
進擊的巨人 第三季 Part.2（僅限台灣地區）,9.8,4238003,1304259,103968,20524,漫画改|热血|奇幻|战斗,0
机动战士高达00,9.6,12784061,516846,223712,4667,科幻|热血|机战,0
黑子的篮球 第2期,9.2,15288399,1207313,924424,1730,运动|热血|声控|社团,1
Concrete Revolutio 超人幻想 第一季,9.5,8159551,498904,167209,1600,热血|奇幻|战斗|魔法,0
青春生存游戏,9.2,10543546,417004,596362,1412,热血|校园|战斗|少女,0
食梦者,9.8,5183263,451602,183287,4415,日常|热血|励志|职场,1
亚尔斯兰战记,9.2,22441492,621049,788802,1414,热血|智斗|战斗|架空,0
花牌情缘,8.6,4792793,574362,111147,2851,少女|运动|校园|热血,0
聆听者 / LISTENERS,7.7,5418100,392132,52412,3266,原创|音乐|热血,1
滑头鬼之孙 第二季,9.6,8051975,1010675,97953,3297,奇幻|战斗|热血|声控,0
钢壳都市雷吉欧斯,8,2742097,374305,34560,1144,科幻|热血|战斗|架空,0
灼眼的夏娜III -Final-,9.4,6362325,1340147,412788,3135,战斗|热血|小说改|奇幻,0
泽塔奥特曼（中配）,9.3,2353450,1903613,11921,616,热血|战斗|科幻|特摄,0
DOG DAYS,9.3,2789667,424614,80827,1128,少女|战斗|热血|声控,1
灼眼的夏娜II -Second-,9.1,6218792,1340147,583514,1908,校园|战斗|热血|小说改,0
猫眼三姐妹,9.8,170146,346049,1329,2671,热血|少女|时泪,1
亚尔斯兰战记 风尘乱舞,9.1,5264559,621049,160667,791,热血|战斗|架空|冒险,0
DARKER THAN BLACK -流星的双子-,9.6,3867674,1458091,111637,4717,奇幻|科幻|战斗|热血,1
罪恶王冠 SP,8.6,7335069,3193723,13078,799,奇幻|战斗|热血,0
忍者终结者 SE,9.7,9427487,333745,175437,4054,热血|奇幻|战斗,0
BUDDY COMPLEX,9.4,5321343,325873,105662,1822,科幻|热血|机战|战斗,0
便·当,9.4,6363650,324738,183853,2236,热血|战斗|校园|小说改,0
高达创形者,4.6,18628982,321535,292136,6345,热血|机战|社团|少儿,0
高达创形者 再起,9.4,12803293,564715,120864,7907,原创|热血|科幻|机战,0
乒乓,9.8,4238094,297385,41513,11615,漫画改|校园|运动|热血,1
女神异闻录4,9.7,4544439,297666,111362,1776,热血|奇幻|校园|战斗,1
夏日大作战,9.5,1984037,296355,70600,6733,热血|治愈,1
希德尼娅的骑士 第一季,9.7,6209662,351773,102718,2694,热血|科幻|机战|冒险,0
UQ HOLDER！悠久持有者 OAD,9,4052367,1173547,24064,646,热血|战斗|漫画改,0
传颂之物,9.7,2358781,287168,53262,2052,奇幻|热血|战斗|架空,0
精灵宝可梦 XY,9.2,14228078,1567083,465029,1725,热血|战斗|励志,1
钢之炼金术师 叹息之丘的圣星,8.5,3237503,2549448,37603,1736,时泪|奇幻|战斗|热血,1
圣斗士星矢 THE LOST CANVAS 冥王神话,9.7,9190595,282274,185342,3736,奇幻|热血|声控|战斗,0
幽游白书,9.8,2426317,281311,21270,2584,战斗|热血|神魔|漫画改,1
银之匙 Silver Spoon 第一季,9.8,6916564,301897,160902,3946,日常|校园|热血|美食,0
罪恶王冠 失落的圣诞节 an episode of port town,8.8,4903562,3193723,48656,1020,战斗|热血|奇幻,0
机动战士高达00 第二季,9.7,12787277,516846,242265,4963,科幻|热血|机战,0
Code Geass 亡国的阿基德,7.4,2947831,272023,62450,1269,奇幻|科幻|热血|机战,0
虚空魔境 第二季,9,5415604,265576,18911,1720,漫画改|热血|战斗,0
星际牛仔 SP,9.8,6559007,572202,118737,962,热血|战斗,0
舞武器舞乱伎,7.5,5905753,309041,168430,331,热血|奇幻|战斗,0
全金属狂潮,9.5,2327624,718898,26085,1113,热血|科幻|小说改|机战,0
出租魔法使,8.9,2394067,237919,37623,337,奇幻|热血|小说改,0
女神异闻录5 -THE DAY BREAKERS-,9.6,2810567,1365336,23762,1483,热血|科幻|奇幻|校园,1
DARKER THAN BLACK -黑之契约者- 外传,9.7,1791678,1458091,36009,2081,奇幻|科幻|战斗|热血,1
英雄时代,9.8,5132754,232095,94847,3342,科幻|热血|机战|战斗,0
武装神姬,9.4,1503833,239157,17564,621,热血,0
新网球王子 OVA 对战Genius10,9.3,8934317,618530,343201,940,运动|热血|社团,1
药师寺凉子的怪奇事件簿,9.4,1690061,230001,12006,908,奇幻|日常|热血|推理,0
OVERLORD OAD,9.3,12557306,8682792,36240,2307,热血|奇幻|魔法|架空,0
Infini-T Force,9.2,3559440,224798,26667,1251,热血|战斗,0
魔法少女奈叶,9.7,1181072,482097,14864,1402,热血|魔法,0
星际牛仔 天国之扉,9.8,2150307,572202,28062,3106,热血|科幻|时泪,0
CØDE:BREAKER 法外制裁者,5.9,2567512,220995,50672,785,科幻|热血,0
DAYS,8.6,8340495,210193,231365,518,热血|校园|运动,0
勇者斗恶龙 达伊的大冒险,9.6,3791544,209270,37180,2450,热血|战斗|冒险|漫画改,1
天元突破 红莲螺岩 剧场版,9.8,1148027,611846,9196,2577,原创|热血|战斗|科幻,0
游☆戏☆王 5D's 第一季,9.7,36113964,257409,617735,2063,热血|奇幻|战斗,0
火之丸相扑,9.2,7739410,194363,45637,2732,热血|漫画改|运动,0
超时空要塞 Frontier,9.5,3612016,201363,100004,1469,科幻|热血|机战|偶像,0
战姬绝唱SYMPHOGEAR,9.6,1733099,213160,27773,1248,科幻|音乐|热血|原创,0
Concrete Revolutio 超人幻想 第二季,9.4,3306380,498904,71555,1522,热血|奇幻|战斗,0
科学小飞侠Crowds,9.6,1394661,221244,25434,1258,科幻|热血,1
精灵宝可梦XY&Z,8.4,8935701,1567083,228024,1526,热血|奇幻|架空|冒险,1
BLACK★ROCK SHOOTER OVA,9.5,1555347,999707,73094,938,热血|战斗|奇幻,0
灼眼的夏娜 剧场版,9.2,1037618,1340147,16310,456,校园|战斗|热血|小说改,0
攻壳机动队 S.A.C. 2nd GIG,9.8,3563377,943232,51000,2673,科幻|热血|智斗,0
最游记,9.6,2646507,229612,120765,529,奇幻|热血|架空|冒险,0
结界师,9.8,3158790,175091,32780,1811,奇幻|热血,0
灼眼的夏娜S,9.5,1461019,1340147,56644,587,校园|战斗|热血|小说改,0
武器种族传说,9.6,1051297,172006,10983,1001,奇幻|热血|架空|冒险,0
交响诗篇 第一季,9.6,3624098,177262,46271,1849,科幻|热血|催泪|机战,0
御神乐学园组曲,9,5136454,167646,194558,641,热血|校园|社团|战斗,0
精灵宝可梦 超世代,9.6,8446814,1567083,241329,1171,热血|战斗|励志|架空,1
青之驱魔师 剧场版,9.3,1360273,966538,26289,758,热血|奇幻|战斗,1
麻辣教师GTO,9.8,6860352,164467,184645,3341,时泪|搞笑|日常|热血,0
BLACK CAT,9.5,920224,160904,2716,873,热血|奇幻|战斗,0
Tokyo Guru: re (Part 2)（僅限港澳台地區）,7.9,751693,220579,10983,710,热血|战斗|漫画改,0
光能使者,9.8,4924428,160967,89482,1096,时泪|奇幻|热血|冒险,0
城市猎人 TV版,9.8,2407737,188274,36976,1957,搞笑|热血,1
热风海陆BUSHIROAD,8.6,1043599,162242,30898,453,热血|冒险,0
僵尸借贷,9.3,929228,147794,23151,572,奇幻|热血,0
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,9.3,913323,1340147,33711,394,校园|热血|小说改|奇幻,0
飙速宅男 新世代,9.2,5035288,210628,67907,367,热血|运动|漫画改,1
精灵宝可梦 钻石&珍珠,9.6,8042263,1567083,206946,1106,热血|战斗|励志|游戏改,1
黑子的篮球 第3期 OVA,9.7,745495,1207313,8824,988,热血|校园|社团|运动,1
武士弗拉明戈,9.3,703518,141592,13607,907,搞笑|科幻|热血|偶像,0
排球少年剧场版 结束与开始,9.8,1820452,741115,17583,1496,热血|校园|社团|运动,0
道子与哈金,9.6,545955,138492,6119,875,热血|战斗,1
创圣的大天使,8.7,1635852,196161,19777,232,科幻|热血|机战|架空,0
花牌情缘 第二季,8.5,2269199,574362,69896,1862,少女|运动|校园|热血,0
银之匙 Silver Spoon 第二季,9.8,5044863,301897,92954,3224,日常|热血|校园|美食,0
战斗司书,9,1526823,130412,13398,312,奇幻|科幻|热血|声控,0
Sends of Destruction,8.6,979426,130072,10141,343,奇幻|热血|架空|冒险,0
牙狼 -炎之刻印-,9.3,7558410,129870,217774,712,热血|奇幻|战斗,0
四驱兄弟（中文）,9.6,4652687,157652,59845,759,时泪|热血,0
X战记,9.4,1331457,145628,27207,461,奇幻|热血|战斗|时泪,0
复仇者：世上最强英雄组合,9.6,4041154,128265,99455,728,科幻|热血,0
魔法少女奈叶ViVid,8.7,5380460,482097,122022,412,萌系|少儿|热血|魔法,0
机巧魔神,8.9,985457,136479,8290,394,科幻|热血,0
头文字D Second Stage,9.8,7254008,590476,197547,1205,时泪|运动|热血,0
铳墓,9.5,1273707,120913,22854,598,奇幻|热血|战斗,0
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,8.8,2629375,943231,23516,368,科幻|热血|智斗,0
新机动战记高达W TV版,9.5,2980739,158589,46725,883,科幻|热血|机战,0
高智能方程式,9.7,5057524,139162,79617,1139,时泪|科幻|运动|热血,0
翼·年代记 东京默示录,9.7,937337,636792,15969,868,热血|奇幻|架空|穿越,0
图书馆战争,9.3,893732,126059,25766,403,奇幻|热血,0
精灵宝可梦 超级愿望,7.3,3890084,1567083,100730,681,热血|战斗|励志|架空,1
食梦者。3,9.8,2548105,451602,101988,3586,日常|热血|励志|职场,1
銀魂（僅限港澳台地區）,9.8,1201716,110314,13507,1771,漫画改|热血|战斗|搞笑,0
超级酷乐猫,9.8,2118442,108807,58657,807,萌系|搞笑|热血|奇幻,0
AKB0048 第一季,9.6,3769836,118577,101514,624,科幻|音乐|热血|偶像,0
食梦者。2,9.7,2494637,451602,113029,2030,日常|热血|励志|职场,1
超智游戏,9.7,3915196,106871,71638,1932,热血|运动|智斗,0
超时空要塞 Macross,9.5,1809736,118506,67287,527,科幻|热血|机战|偶像,0
卡片战斗先导者overDress,8.6,563758,103334,4467,252,热血|游戏改|励志,1
飙速宅男 GLORY LINE,8.7,2164815,210628,26098,911,热血,1
黑子的篮球 Winter Cup总集篇,9.1,3271226,1207313,29611,387,热血|运动,1
头文字D Fifth Stage,9.4,10413642,590476,156988,675,时泪|运动|热血,0
STAR DRIVER 闪亮的塔科特,9.3,1181340,101859,35681,882,科幻|机战|搞笑|热血,0
翼·年代记 春雷记,9.7,679310,636792,8497,686,热血|奇幻|架空|穿越,0
翼神传说,9.3,888685,103508,5704,491,热血,1
BRAVE10 真田十勇士,8.4,475295,99875,5927,238,历史|奇幻|热血|战斗,0
牙狼 -红莲之月-,7.9,2931752,99203,52849,224,热血|奇幻|战斗|历史,0
高校之神（僅限港澳台地區）,8,453192,98861,9954,1551,漫画改|热血|校园|战斗,0
JOESTAR RADIO,9.8,4405717,5590586,18380,1546,热血|奇幻|战斗|声控,0
樱花大战 TV版,9.5,1007962,354312,15656,593,时泪|科幻|热血|机战,0
老虎和兔子,9.6,1334530,98914,89641,844,热血|科幻,0
苍穹之法芙娜,9.6,883757,150955,17924,904,科幻|热血|机战,0
深渊传说,8.9,1145420,95116,25350,286,奇幻|热血|战斗,0
游☆戏☆王 5D's 第四季,9.8,36114009,257408,617735,2208,热血|奇幻|战斗,0
战姬绝唱SYMPHOGEAR G,9.6,1242267,213160,17850,1027,科幻|音乐|热血,0
攻壳机动队 S.A.C. SSS 3D,9.5,733262,943232,7282,348,科幻|热血|智斗,0
加速世界 OVA1 银翼的觉醒,8.7,1477589,1240247,42542,351,热血|机战|战斗,0
战国BASARA,9.2,809574,108552,16593,260,历史|热血|游戏改,0
游☆戏☆王 5D's 第二季,9.7,36114009,257408,617735,1048,热血|奇幻|战斗,0
战场上的女武神,8.7,1205322,90920,50447,454,奇幻|少女|热血,0
王牌投手 振臂高挥,9.7,1462946,97479,24811,1140,运动|治愈|热血|声控,0
精灵守护者,9.8,1242754,89984,41383,1183,奇幻|治愈|热血,0
宝可梦 太阳&月亮（中配）,8.6,4345718,1567083,10048,438,热血|奇幻|架空|冒险,1
黑神,8.5,919354,87376,15915,337,奇幻|热血,0
秀逗魔导士 第一季,9.8,2035315,115685,5818,849,时泪|奇幻|热血|魔法,0
黑子的篮球 第2期 OVA,9.4,1784201,1207313,28381,330,社团|运动|热血|校园,1
最后的吸血鬼,9.4,759772,82394,9307,399,热血,0
翼·年代记 鸟笼国的公主,9.1,54776,636792,173,361,奇幻|热血|架空|穿越,1
Upotte!!,8.6,409716,81946,6948,362,科幻|热血,0
七武士,9.1,939783,80839,4603,299,热血|机战,0
武装机甲,8.4,1536518,79659,34096,239,科幻|热血|机战,0
棒球英豪 TV版,9.8,4120164,81221,164641,1709,日常|少女|运动|热血,0
创圣的大天使EVOL,8.9,1264326,196163,18375,304,科幻|热血|机战|架空,0
新白雪姬传说,9.1,639273,76037,5155,174,奇幻|少女|热血,0
猎人 剧场版 绯色的幻影,6.8,863926,130729,24056,332,奇幻|热血,0
加速世界 OVA2 加速的顶点,8.7,1475460,1240247,35459,359,热血|机战|战斗,0
头文字D Final Stage,9.7,88249,590476,1101,826,时泪|运动|热血,0
刀劍神域 Alicization War of Underworld（僅限台灣地區）,8.7,322462,95382,5173,462,小说改|热血|战斗|穿越,0
攻壳机动队 个别的十一人,9.1,341853,943232,1574,127,科幻|热血|智斗,0
科学小飞侠Crowds insight,9.6,513443,221244,3352,976,科幻|热血,1
VIVIDRED OPERATION,9.3,562029,72587,13585,507,科幻|热血,0
游☆戏☆王 5D's 第三季,9.7,36114009,257408,617735,737,热血|奇幻|战斗,0
排球少年剧场版 观念之战,9.7,1482694,741116,23921,1690,热血|运动,0
智龙迷城X,8.1,4355008,71790,87814,202,热血,1
头文字D Legend1 -觉醒-,9.4,1849367,590476,28247,277,热血|运动|时泪,0
猎人 剧场版 最后的任务,6.4,1502092,130729,33654,558,热血|原创,0
SACRED SEVEN,9,1357685,73301,74312,219,奇幻|热血,0
光明之心 ～幸福的面包～,8.6,986115,70354,42946,200,奇幻|热血|架空,0
第一神拳,9.8,4861248,91378,79194,948,运动|热血,0
攻壳机动队 笑面男,9.2,463747,943232,2647,142,科幻|热血|智斗,0
攻壳机动队 S.A.C. Solid State Society,9.5,377106,943232,5988,307,科幻|热血|智斗,0
变形金刚 领袖之证 第一季（美版）,9.7,4750090,128936,195278,727,科幻|热血,0
龙鸣,5.3,1031760,66976,3403,787,科幻|热血,0
创圣的大天使LOGOS,7.5,3103458,196163,91532,161,科幻|热血|机战,0
强袭魔女:胜利之箭行动,9.3,874856,383448,12680,212,热血|科幻|战斗,0
鬼神童子ZENKI,9.5,1397585,65258,25377,277,奇幻|热血,0
宇宙兄弟,9.8,1315396,67285,64450,832,科幻|日常|治愈|热血,0
机动武斗传G高达,9.7,1619944,64690,34424,812,热血|机战|科幻,0
闪灵二人组,9.7,998379,64630,23788,485,热血,0
斗牌传说,9.5,2380246,63219,27770,635,热血|智斗,0
逮捕令 第一季,9.6,1412870,81098,54253,434,日常|少女|热血|职场,0
宇宙战舰大和号 2199,9.7,2229785,115718,67322,898,时泪|科幻|热血,0
史上最强弟子兼一,9.7,3335981,158054,20856,758,漫画改|热血,1
铁臂阿童木 2003,9.8,1917190,83745,41659,621,时泪|萌系|科幻|少儿,0
一弦定音！（僅限港澳台地區）,9.4,267747,64081,4431,451,漫画改|恋爱|校园|音乐,0
强袭魔女 剧场版,9.5,644485,383448,7217,438,热血|科幻|奇幻|战斗,0
暗夜魔法使,8.6,633172,58887,7427,131,奇幻|热血,0
排球少年剧场版 胜者与败者,9.7,1152502,741116,7535,942,热血|运动,0
魔神坛斗士,9.6,1349169,67712,14155,308,科幻|热血|穿越,0
四驱兄弟WGP（中文）,9.4,5177750,157652,56417,588,时泪|热血,0
排球少年剧场版 才能与感觉,9.7,1186409,741116,17969,1181,热血|运动,0
高达创战者 ​GM的逆袭,9.6,1183660,222803,8011,453,热血|机战,0
